83, 0, 359.000000, 185.000000, 13.000000, 32.000000, 0.503166, -1, -1, -1
84, 0, 358.000000, 184.000000, 14.000000, 34.000000, 0.745844, -1, -1, -1
85, 0, 358.000000, 184.000000, 14.000000, 34.000000, 0.737426, -1, -1, -1
86, 0, 358.000000, 184.000000, 14.000000, 34.000000, 0.726555, -1, -1, -1
87, 0, 358.000000, 184.000000, 14.000000, 34.000000, 0.722240, -1, -1, -1
88, 0, 358.000000, 184.000000, 14.000000, 34.000000, 0.723222, -1, -1, -1
89, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.729276, -1, -1, -1
90, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.717320, -1, -1, -1
91, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.721074, -1, -1, -1
92, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.718918, -1, -1, -1
93, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.716848, -1, -1, -1
94, 0, 358.000000, 184.000000, 14.000000, 35.000000, 0.717125, -1, -1, -1
95, 0, 358.000000, 185.000000, 14.000000, 33.000000, 0.621499, -1, -1, -1
96, 0, 359.000000, 185.000000, 13.000000, 33.000000, 0.628401, -1, -1, -1
97, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.581119, -1, -1, -1
98, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.583438, -1, -1, -1
99, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.584361, -1, -1, -1
100, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.592169, -1, -1, -1
101, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.589756, -1, -1, -1
102, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.586092, -1, -1, -1
103, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.579764, -1, -1, -1
104, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.580450, -1, -1, -1
105, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.581591, -1, -1, -1
106, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.585993, -1, -1, -1
107, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.607567, -1, -1, -1
108, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.601854, -1, -1, -1
109, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.653286, -1, -1, -1
110, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.659811, -1, -1, -1
111, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.684734, -1, -1, -1
112, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.690998, -1, -1, -1
113, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.688212, -1, -1, -1
114, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.687921, -1, -1, -1
115, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.669841, -1, -1, -1
116, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.675554, -1, -1, -1
117, 0, 360.000000, 186.000000, 12.000000, 32.000000, 0.674579, -1, -1, -1
118, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.671514, -1, -1, -1
119, 0, 360.000000, 186.000000, 12.000000, 32.000000, 0.657092, -1, -1, -1
120, 0, 360.000000, 186.000000, 13.000000, 32.000000, 0.658529, -1, -1, -1
121, 0, 360.000000, 186.000000, 12.000000, 32.000000, 0.637440, -1, -1, -1
122, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.636940, -1, -1, -1
123, 0, 359.000000, 186.000000, 13.000000, 32.000000, 0.641059, -1, -1, -1
124, 0, 359.000000, 185.000000, 13.000000, 33.000000, 0.629667, -1, -1, -1
125, 0, 359.000000, 185.000000, 13.000000, 33.000000, 0.628795, -1, -1, -1
126, 0, 359.000000, 185.000000, 13.000000, 33.000000, 0.626451, -1, -1, -1
