seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
PF-01,0.15995276838225808,0.7212685736160458,0.11536890509700903,0.15995276838225808,0.1597646008154733,0.1597240703850021,0.15939086311837852,0.15912414384160234,0.158912799045217,0.15816882010914027,0.15707832310492392,0.14623900895341232,0.14448659960859503,0.14315942480515825,0.1406708224838974,0.12949776213512107,0.11254924518154506,0.10111881046405001,0.07679945343098567,0.04433809885014609,0.010761342025171108,0.0002909735189057439,0.12221199632942016,0.17390563788111055,0.1731063829787234,0.17280694290819365,0.17220852113274937,0.17131203263086336,0.1708145757241145,0.16962240135765805,0.1678386850800644,0.1563758389261745,0.15347280334728033,0.15010429703796413,0.14314148283297395,0.12715675852481806,0.10183852917665867,0.0814373136670328,0.05632615526093954,0.030194319880418534,0.006572221410836863,0.00014511681903932666,0.12517789560934808,0.14711937131468525,0.1474511062764496,0.1476316763146874,0.14752723662284709,0.147803354875151,0.1478402975468119,0.1474886303606036,0.14700782228891263,0.1367592838288307,0.13602655982777032,0.1365358708242729,0.13824280639447,0.13188186449980432,0.12438644482935923,0.12555686538815347,0.10471433777033114,0.0651071796758774,0.017620599633445366,0.0005834305717619603,0.1209097230970645,0.17406870684511125,0.17338675304748102,0.1731310203733697,0.17261955502514706,0.17185235700281307,0.17142613587929417,0.17040320518284885,0.1688688091381809,0.15889523484783905,0.15633790810672576,0.1533543602420936,0.14713153183871794,0.13255476941437216,0.10860114227261103,0.08848350524251981,0.0626545051572756,0.03443866678032563,0.007671980223339868,0.00017048844940755265,0.12768687552997232,0.9946419873356064,0.990745250852411,0.9892839746712129,0.9863614223088164,0.9819775937652216,0.9795421334632245,0.9736970287384316,0.964929371651242,0.9079396005845105,0.893326838772528,0.8762786166585484,0.8407208962493912,0.7574281539210911,0.6205552849488554,0.5056015586945932,0.3580126643935704,0.19678519240136386,0.043838285435947394,0.000974184120798831,0.7296126336298613,0.21026327821320723,0.2106580882472168,0.21091531249340753,0.2104312962481298,0.2105706436438313,0.2103952289115196,0.20971623813191367,0.20905116926081674,0.19862565376826574,0.197414227626718,0.19814020144551006,0.19963015241945434,0.1890194689263647,0.17520511661702037,0.17431940635983637,0.14761301370115282,0.0969493855335455,0.027586870803298528,0.0009389671361502347,0.17302335365722946,0.33334317196853774,0.3339549024017657,0.33406771257136586,0.33394840505503215,0.3348443896166713,0.33517927411061166,0.335000305225878,0.33341583669140556,0.3083422723244076,0.30690834137628764,0.30731745194681254,0.30911968127185896,0.2974751283999903,0.28443203766685493,0.28744589295771955,0.2519682053145385,0.16229325665960798,0.046880138983996546,0.0015384615384615385,0.27565657189904236,0.7212685736160458,0.72377678385471,0.724652857703367,0.7262841673628727,0.7285637981807983,0.7296627928428163,0.7320889793253937,0.7352773829965514,0.7549874488846909,0.7597711551457247,0.7643364885359983,0.7722567980788287,0.7884270834542191,0.8134106131565586,0.8335057932390624,0.856582482674375,0.8814360374115479,0.9192133227751815,0.9520227391279354,0.7851329104403514,0.160027743584083,0.15989392906090164,0.15987377133161296,0.15958096985519746,0.15937488794731094,0.15919701924249416,0.158532442551912,0.15755962644004332,0.14741234182253646,0.14582903623911114,0.14470097138704185,0.14261793670678904,0.1322178888755566,0.1162261157902884,0.10540261646091634,0.0809989198438591,0.04735192145905307,0.011626903797279075,0.0003153857535093468,0.12361791727102608,2042.0,2034.0,2031.0,2025.0,2016.0,2011.0,1999.0,1981.0,1864.0,1834.0,1799.0,1726.0,1555.0,1274.0,1038.0,735.0,404.0,90.0,2.0,1497.8947368421052,9689.0,9697.0,9700.0,9706.0,9715.0,9720.0,9732.0,9750.0,9867.0,9897.0,9932.0,10005.0,10176.0,10457.0,10693.0,10996.0,11327.0,11641.0,11729.0,10233.105263157895,11.0,19.0,22.0,28.0,37.0,42.0,54.0,72.0,189.0,219.0,254.0,327.0,498.0,779.0,1015.0,1318.0,1649.0,1963.0,2051.0,555.1052631578947,0.13119086181911174,0.7577637974278731,0.14278407637882534,0.15889523484783905,0.9079396005845105,0.0,0.21428571428571427,0.7857142857142857,0.09270068352276493,0.2704585026117237,0.08590909090909091,0.14260220450870598,1412.4717184055555,1864,9867,189,136,0,3,11,80.0,2200,0.1294254207777133,0.07603784843576848,0.4344861178762786,892,10839,1161,0.47286375285929255,0.05254041698436584,504.5408343715929,0.22933674289617859,4,14,2200,2053,11731,4,14
COMBINED,0.15995276838225808,0.7212685736160458,0.11536890509700903,0.15995276838225808,0.1597646008154733,0.1597240703850021,0.15939086311837852,0.15912414384160234,0.158912799045217,0.15816882010914027,0.15707832310492392,0.14623900895341232,0.14448659960859503,0.14315942480515825,0.1406708224838974,0.12949776213512107,0.11254924518154506,0.10111881046405001,0.07679945343098567,0.04433809885014609,0.010761342025171108,0.0002909735189057439,0.12221199632942016,0.17390563788111055,0.1731063829787234,0.17280694290819365,0.17220852113274937,0.17131203263086336,0.1708145757241145,0.16962240135765805,0.1678386850800644,0.1563758389261745,0.15347280334728033,0.15010429703796413,0.14314148283297395,0.12715675852481806,0.10183852917665867,0.0814373136670328,0.05632615526093954,0.030194319880418534,0.006572221410836863,0.00014511681903932666,0.12517789560934808,0.14711937131468525,0.1474511062764496,0.1476316763146874,0.14752723662284709,0.147803354875151,0.1478402975468119,0.1474886303606036,0.14700782228891263,0.1367592838288307,0.13602655982777032,0.1365358708242729,0.13824280639447,0.13188186449980432,0.12438644482935923,0.12555686538815347,0.10471433777033114,0.0651071796758774,0.017620599633445366,0.0005834305717619603,0.1209097230970645,0.17406870684511125,0.17338675304748102,0.1731310203733697,0.17261955502514706,0.17185235700281307,0.17142613587929417,0.17040320518284885,0.1688688091381809,0.15889523484783905,0.15633790810672576,0.1533543602420936,0.14713153183871794,0.13255476941437216,0.10860114227261103,0.08848350524251981,0.0626545051572756,0.03443866678032563,0.007671980223339868,0.00017048844940755265,0.12768687552997232,0.9946419873356064,0.990745250852411,0.9892839746712129,0.9863614223088164,0.9819775937652216,0.9795421334632245,0.9736970287384316,0.964929371651242,0.9079396005845105,0.893326838772528,0.8762786166585484,0.8407208962493912,0.7574281539210911,0.6205552849488554,0.5056015586945932,0.3580126643935704,0.19678519240136386,0.043838285435947394,0.000974184120798831,0.7296126336298613,0.21026327821320723,0.2106580882472168,0.21091531249340753,0.2104312962481298,0.2105706436438313,0.2103952289115196,0.20971623813191367,0.20905116926081674,0.19862565376826574,0.197414227626718,0.19814020144551006,0.19963015241945434,0.1890194689263647,0.17520511661702037,0.17431940635983637,0.14761301370115282,0.0969493855335455,0.027586870803298528,0.0009389671361502347,0.17302335365722946,0.33334317196853774,0.3339549024017657,0.33406771257136586,0.33394840505503215,0.3348443896166713,0.33517927411061166,0.335000305225878,0.33341583669140556,0.3083422723244076,0.30690834137628764,0.30731745194681254,0.30911968127185896,0.2974751283999903,0.28443203766685493,0.28744589295771955,0.2519682053145385,0.16229325665960798,0.046880138983996546,0.0015384615384615385,0.27565657189904236,0.7212685736160458,0.72377678385471,0.724652857703367,0.7262841673628727,0.7285637981807983,0.7296627928428163,0.7320889793253937,0.7352773829965514,0.7549874488846909,0.7597711551457247,0.7643364885359983,0.7722567980788287,0.7884270834542191,0.8134106131565586,0.8335057932390624,0.856582482674375,0.8814360374115479,0.9192133227751815,0.9520227391279354,0.7851329104403514,0.160027743584083,0.15989392906090164,0.15987377133161296,0.15958096985519746,0.15937488794731094,0.15919701924249416,0.158532442551912,0.15755962644004332,0.14741234182253646,0.14582903623911114,0.14470097138704185,0.14261793670678904,0.1322178888755566,0.1162261157902884,0.10540261646091634,0.0809989198438591,0.04735192145905307,0.011626903797279075,0.0003153857535093468,0.12361791727102608,2042.0,2034.0,2031.0,2025.0,2016.0,2011.0,1999.0,1981.0,1864.0,1834.0,1799.0,1726.0,1555.0,1274.0,1038.0,735.0,404.0,90.0,2.0,1497.8947368421052,9689.0,9697.0,9700.0,9706.0,9715.0,9720.0,9732.0,9750.0,9867.0,9897.0,9932.0,10005.0,10176.0,10457.0,10693.0,10996.0,11327.0,11641.0,11729.0,10233.105263157895,11.0,19.0,22.0,28.0,37.0,42.0,54.0,72.0,189.0,219.0,254.0,327.0,498.0,779.0,1015.0,1318.0,1649.0,1963.0,2051.0,555.1052631578947,0.13119086181911174,0.7577637974278731,0.14278407637882534,0.15889523484783905,0.9079396005845105,0.0,0.21428571428571427,0.7857142857142857,0.09270068352276493,0.2704585026117237,0.08590909090909091,0.14260220450870598,1412.4717184055555,1864,9867,189,136,0,3,11,80.0,2200,0.1294254207777133,0.07603784843576848,0.4344861178762786,892,10839,1161,0.47286375285929255,0.05254041698436584,504.5408343715929,0.22933674289617859,4,14,2200,2053,11731,4,14
