seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
PF-01,0.612610642395078,0.7379291588312693,0.4520632560336834,0.612610642395078,0.6122823403714712,0.6118958811064659,0.6109905667818498,0.6082421602530638,0.6056592663689317,0.5973411795542082,0.588037108081546,0.5791004906598968,0.5659489488803953,0.5499973908308197,0.516894658065875,0.47588904924614306,0.40760900243875936,0.3178807337895053,0.20157424608176466,0.09531546373290098,0.03726770095046067,0.01110459959736545,0.45292849627297366,0.769738435456527,0.768346542440559,0.7670636599963726,0.7646099975851244,0.7597230583985551,0.7533893221355729,0.7417913116024075,0.7273801784764494,0.7141097818437719,0.6914930555555555,0.6608330018751065,0.5998357963875205,0.5291132618362543,0.4272669563943552,0.31407633862338713,0.19526457839208308,0.08836014298480786,0.026839978921482523,0.004432989690721649,0.542298336241927,0.48755756746527407,0.4879174221829318,0.48811668293193394,0.48823514455138334,0.48696498206749356,0.4868971940015663,0.4810200378600049,0.4753877693026844,0.46961599856070924,0.46319801792006726,0.4577512458705558,0.445422045743378,0.42801873157827636,0.38885548339893933,0.3217312114546854,0.20808780075741187,0.10281827665421492,0.05174674459305615,0.02781692284913364,0.38142943577598426,0.8375938858874687,0.8367373830544209,0.8359467650546845,0.8344314138885228,0.8314007115561998,0.8274476215575175,0.8201344050599552,0.8109105283963631,0.8022796152325734,0.7872578732375807,0.7662406114112531,0.7220318882593227,0.6663592041112136,0.5764922914745025,0.46027144551324284,0.3146000790618,0.1563447094478851,0.050336012649888,0.008499143497166952,0.6287008204395558,0.9047754608212939,0.903850259767988,0.902996228026475,0.9013593338552416,0.8980855455127749,0.8938153868052096,0.8859155931962138,0.8759518895452281,0.8666287097003772,0.8504021066116291,0.8276990961497402,0.7799444879368016,0.7198064194719237,0.6227314781866059,0.4971888121841862,0.33983346381040497,0.16888477688420753,0.05437335420966479,0.00918084122126539,0.6791275391524858,0.49346255894937224,0.49384574359886935,0.4940820020020088,0.4943098993574518,0.4936979102445034,0.4934871521187977,0.4896649795022883,0.4858431911705936,0.4816447987780868,0.477401056408722,0.47465177725189606,0.46734191246045903,0.4567858353314048,0.42934607848372514,0.37841577547555666,0.26894378757106013,0.14006403877168355,0.06573879309952413,0.03282214051047172,0.40060786479402505,0.9651347722826357,0.9657761066117646,0.9653182562283947,0.9648154452964126,0.9628246493658544,0.9606893054722576,0.9551568964210816,0.9494110566306699,0.9417708265091722,0.9272402290603785,0.9099357878634305,0.8764657633305232,0.8407775318843426,0.7706593253466953,0.6706905424692137,0.4998727476161195,0.3183939195959495,0.23012798809753726,0.15786964426991867,0.7806805681238081,0.7379291588312693,0.7386167350434412,0.7391956506752229,0.7402115541271814,0.7420737348130878,0.7442890900824812,0.7480038040559785,0.7522586273177612,0.7557730117195272,0.7611107295405863,0.7675445092104476,0.7790776275507555,0.7920590613241921,0.8099600530471276,0.8311984937828012,0.8566887086363679,0.8895042761483132,0.9267650878296831,0.9615485118626876,0.7933583381894165,0.6390424379703438,0.6389512868630952,0.6387797445647234,0.6382779504088153,0.6362884822105978,0.6347298048143203,0.6280932116909338,0.6208840046243809,0.6138105103632118,0.6038677723439254,0.5922394739546812,0.5671057403698376,0.5340545115614992,0.47346825519466446,0.38481643645116675,0.2558601934066295,0.12678759241122728,0.05103650448871472,0.015375955870917717,0.4891299931349309,12713.0,12700.0,12688.0,12665.0,12619.0,12559.0,12448.0,12308.0,12177.0,11949.0,11630.0,10959.0,10114.0,8750.0,6986.0,4775.0,2373.0,764.0,129.0,9542.421052631578,2465.0,2478.0,2490.0,2513.0,2559.0,2619.0,2730.0,2870.0,3001.0,3229.0,3548.0,4219.0,5064.0,6428.0,8192.0,10403.0,12805.0,14414.0,15049.0,5635.578947368421,1338.0,1351.0,1363.0,1386.0,1432.0,1492.0,1603.0,1743.0,1874.0,2102.0,2421.0,3092.0,3937.0,5301.0,7065.0,9276.0,11678.0,13287.0,13922.0,4508.578947368421,0.6489656081170114,0.7610030883634222,0.6545658189484781,0.7901568059032811,0.8535335563305103,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.4601205717975045,0.8206233535187656,0.9354545454545454,0.6544386995041696,9126.710038742523,11993,3185,2058,85,7,7,4,93.0,2200,0.570187142906018,0.5490183159836606,0.5930538751690271,8333,6845,5718,7.077453370968324,0.10183386145278164,1400.912063483991,0.6367782106745413,121,18,2200,14051,15178,121,18
COMBINED,0.612610642395078,0.7379291588312693,0.4520632560336834,0.612610642395078,0.6122823403714712,0.6118958811064659,0.6109905667818498,0.6082421602530638,0.6056592663689317,0.5973411795542082,0.588037108081546,0.5791004906598968,0.5659489488803953,0.5499973908308197,0.516894658065875,0.47588904924614306,0.40760900243875936,0.3178807337895053,0.20157424608176466,0.09531546373290098,0.03726770095046067,0.01110459959736545,0.45292849627297366,0.769738435456527,0.768346542440559,0.7670636599963726,0.7646099975851244,0.7597230583985551,0.7533893221355729,0.7417913116024075,0.7273801784764494,0.7141097818437719,0.6914930555555555,0.6608330018751065,0.5998357963875205,0.5291132618362543,0.4272669563943552,0.31407633862338713,0.19526457839208308,0.08836014298480786,0.026839978921482523,0.004432989690721649,0.542298336241927,0.48755756746527407,0.4879174221829318,0.48811668293193394,0.48823514455138334,0.48696498206749356,0.4868971940015663,0.4810200378600049,0.4753877693026844,0.46961599856070924,0.46319801792006726,0.4577512458705558,0.445422045743378,0.42801873157827636,0.38885548339893933,0.3217312114546854,0.20808780075741187,0.10281827665421492,0.05174674459305615,0.02781692284913364,0.38142943577598426,0.8375938858874687,0.8367373830544209,0.8359467650546845,0.8344314138885228,0.8314007115561998,0.8274476215575175,0.8201344050599552,0.8109105283963631,0.8022796152325734,0.7872578732375807,0.7662406114112531,0.7220318882593227,0.6663592041112136,0.5764922914745025,0.46027144551324284,0.3146000790618,0.1563447094478851,0.050336012649888,0.008499143497166952,0.6287008204395558,0.9047754608212939,0.903850259767988,0.902996228026475,0.9013593338552416,0.8980855455127749,0.8938153868052096,0.8859155931962138,0.8759518895452281,0.8666287097003772,0.8504021066116291,0.8276990961497402,0.7799444879368016,0.7198064194719237,0.6227314781866059,0.4971888121841862,0.33983346381040497,0.16888477688420753,0.05437335420966479,0.00918084122126539,0.6791275391524858,0.49346255894937224,0.49384574359886935,0.4940820020020088,0.4943098993574518,0.4936979102445034,0.4934871521187977,0.4896649795022883,0.4858431911705936,0.4816447987780868,0.477401056408722,0.47465177725189606,0.46734191246045903,0.4567858353314048,0.42934607848372514,0.37841577547555666,0.26894378757106013,0.14006403877168355,0.06573879309952413,0.03282214051047172,0.40060786479402505,0.9651347722826357,0.9657761066117646,0.9653182562283947,0.9648154452964126,0.9628246493658544,0.9606893054722576,0.9551568964210816,0.9494110566306699,0.9417708265091722,0.9272402290603785,0.9099357878634305,0.8764657633305232,0.8407775318843426,0.7706593253466953,0.6706905424692137,0.4998727476161195,0.3183939195959495,0.23012798809753726,0.15786964426991867,0.7806805681238081,0.7379291588312693,0.7386167350434412,0.7391956506752229,0.7402115541271814,0.7420737348130878,0.7442890900824812,0.7480038040559785,0.7522586273177612,0.7557730117195272,0.7611107295405863,0.7675445092104476,0.7790776275507555,0.7920590613241921,0.8099600530471276,0.8311984937828012,0.8566887086363679,0.8895042761483132,0.9267650878296831,0.9615485118626876,0.7933583381894165,0.6390424379703438,0.6389512868630952,0.6387797445647234,0.6382779504088153,0.6362884822105978,0.6347298048143203,0.6280932116909338,0.6208840046243809,0.6138105103632118,0.6038677723439254,0.5922394739546812,0.5671057403698376,0.5340545115614992,0.47346825519466446,0.38481643645116675,0.2558601934066295,0.12678759241122728,0.05103650448871472,0.015375955870917717,0.4891299931349309,12713.0,12700.0,12688.0,12665.0,12619.0,12559.0,12448.0,12308.0,12177.0,11949.0,11630.0,10959.0,10114.0,8750.0,6986.0,4775.0,2373.0,764.0,129.0,9542.421052631578,2465.0,2478.0,2490.0,2513.0,2559.0,2619.0,2730.0,2870.0,3001.0,3229.0,3548.0,4219.0,5064.0,6428.0,8192.0,10403.0,12805.0,14414.0,15049.0,5635.578947368421,1338.0,1351.0,1363.0,1386.0,1432.0,1492.0,1603.0,1743.0,1874.0,2102.0,2421.0,3092.0,3937.0,5301.0,7065.0,9276.0,11678.0,13287.0,13922.0,4508.578947368421,0.6489656081170114,0.7610030883634222,0.6545658189484781,0.7901568059032811,0.8535335563305103,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.4601205717975045,0.8206233535187656,0.9354545454545454,0.6544386995041696,9126.710038742523,11993,3185,2058,85,7,7,4,93.0,2200,0.570187142906018,0.5490183159836606,0.5930538751690271,8333,6845,5718,7.077453370968324,0.10183386145278164,1400.912063483991,0.6367782106745413,121,18,2200,14051,15178,121,18
