1, 0, 358.000000, 0.000000, 99.000000, 231.000000, 0.996794, -1, -1, -1
1, 1, 159.000000, 225.000000, 142.000000, 332.000000, 0.960614, -1, -1, -1
1, 2, 231.000000, -2.000000, 88.000000, 203.000000, 0.960429, -1, -1, -1
2, 0, 357.000000, 2.000000, 98.000000, 227.000000, 0.990894, -1, -1, -1
2, 1, 158.000000, 219.000000, 140.000000, 362.000000, 0.961947, -1, -1, -1
2, 2, 233.000000, 3.000000, 85.000000, 192.000000, 0.909667, -1, -1, -1
3, 0, 357.000000, 2.000000, 98.000000, 227.000000, 0.990409, -1, -1, -1
3, 1, 153.000000, 222.000000, 149.000000, 357.000000, 0.955826, -1, -1, -1
3, 2, 236.000000, 3.000000, 85.000000, 188.000000, 0.952337, -1, -1, -1
4, 0, 357.000000, 2.000000, 98.000000, 228.000000, 0.990766, -1, -1, -1
4, 1, 153.000000, 222.000000, 149.000000, 358.000000, 0.956101, -1, -1, -1
4, 2, 235.000000, 2.000000, 86.000000, 189.000000, 0.962406, -1, -1, -1
5, 0, 357.000000, 1.000000, 98.000000, 228.000000, 0.990508, -1, -1, -1
5, 1, 153.000000, 222.000000, 149.000000, 358.000000, 0.958869, -1, -1, -1
5, 2, 238.000000, 2.000000, 85.000000, 190.000000, 0.947460, -1, -1, -1
6, 0, 356.000000, 1.000000, 99.000000, 229.000000, 0.990680, -1, -1, -1
6, 1, 153.000000, 222.000000, 150.000000, 358.000000, 0.957157, -1, -1, -1
6, 2, 239.000000, 3.000000, 85.000000, 197.000000, 0.928353, -1, -1, -1
7, 0, 356.000000, 1.000000, 99.000000, 228.000000, 0.990967, -1, -1, -1
7, 1, 153.000000, 221.000000, 149.000000, 359.000000, 0.955647, -1, -1, -1
7, 2, 239.000000, 2.000000, 85.000000, 202.000000, 0.925552, -1, -1, -1
8, 0, 356.000000, 2.000000, 99.000000, 227.000000, 0.990666, -1, -1, -1
8, 1, 153.000000, 222.000000, 150.000000, 358.000000, 0.955430, -1, -1, -1
8, 2, 241.000000, 1.000000, 87.000000, 207.000000, 0.904168, -1, -1, -1
9, 0, 355.000000, 2.000000, 100.000000, 228.000000, 0.990853, -1, -1, -1
9, 1, 153.000000, 222.000000, 149.000000, 359.000000, 0.954302, -1, -1, -1
9, 2, 240.000000, 0.000000, 88.000000, 209.000000, 0.906105, -1, -1, -1
10, 0, 355.000000, 2.000000, 100.000000, 228.000000, 0.989948, -1, -1, -1
10, 1, 153.000000, 222.000000, 149.000000, 358.000000, 0.953118, -1, -1, -1
10, 2, 242.000000, -1.000000, 91.000000, 220.000000, 0.939007, -1, -1, -1
11, 0, 355.000000, 2.000000, 100.000000, 228.000000, 0.989832, -1, -1, -1
11, 1, 153.000000, 222.000000, 149.000000, 358.000000, 0.951424, -1, -1, -1
11, 2, 242.000000, -2.000000, 91.000000, 222.000000, 0.939735, -1, -1, -1
12, 0, 356.000000, 1.000000, 99.000000, 229.000000, 0.989952, -1, -1, -1
12, 1, 153.000000, 221.000000, 149.000000, 359.000000, 0.949225, -1, -1, -1
12, 2, 243.000000, -1.000000, 93.000000, 222.000000, 0.950363, -1, -1, -1
13, 0, 355.000000, 1.000000, 100.000000, 229.000000, 0.990923, -1, -1, -1
13, 1, 153.000000, 221.000000, 150.000000, 359.000000, 0.948432, -1, -1, -1
13, 2, 243.000000, -2.000000, 98.000000, 224.000000, 0.947726, -1, -1, -1
14, 0, 355.000000, 2.000000, 100.000000, 228.000000, 0.991991, -1, -1, -1
14, 1, 153.000000, 221.000000, 149.000000, 359.000000, 0.950014, -1, -1, -1
14, 2, 243.000000, -3.000000, 97.000000, 225.000000, 0.953588, -1, -1, -1
15, 0, 355.000000, 2.000000, 100.000000, 228.000000, 0.992238, -1, -1, -1
15, 1, 153.000000, 222.000000, 149.000000, 358.000000, 0.948151, -1, -1, -1
15, 2, 243.000000, -2.000000, 97.000000, 224.000000, 0.953588, -1, -1, -1
