1,0,318,-2,81,165,0.967336416,-1,-1,-1
1,1,3,387,189,339,0.970479667,-1,-1,-1
1,2,1095,0,87,220,0.899408162,-1,-1,-1
2,0,317,-2,83,162,0.973044872,-1,-1,-1
2,1,0,396,193,323,0.981621981,-1,-1,-1
2,2,1093,5,90,210,0.957060575,-1,-1,-1
3,0,316,-2,84,163,0.970814466,-1,-1,-1
3,1,0,397,192,322,0.980806589,-1,-1,-1
3,2,1092,5,91,210,0.964177132,-1,-1,-1
4,0,318,-2,81,157,0.944345951,-1,-1,-1
4,1,0,397,191,322,0.980615139,-1,-1,-1
4,2,1091,7,92,204,0.963447332,-1,-1,-1
5,0,320,-2,81,151,0.954405546,-1,-1,-1
5,1,0,397,191,322,0.979292393,-1,-1,-1
5,2,1091,7,92,202,0.973194122,-1,-1,-1
6,0,324,-6,72,158,0.963205338,-1,-1,-1
6,1,0,397,191,322,0.979192257,-1,-1,-1
6,2,1091,7,93,202,0.973228216,-1,-1,-1
7,0,325,-5,72,156,0.954221487,-1,-1,-1
7,1,0,397,191,322,0.981096745,-1,-1,-1
7,2,1091,6,94,200,0.974388838,-1,-1,-1
8,0,327,-4,68,156,0.953990459,-1,-1,-1
8,1,0,397,191,322,0.981124401,-1,-1,-1
8,2,1091,6,97,199,0.973486185,-1,-1,-1
9,0,327,-3,68,155,0.95366621,-1,-1,-1
9,1,0,397,190,322,0.980585098,-1,-1,-1
9,2,1090,6,99,199,0.974721193,-1,-1,-1
10,0,327,-3,68,155,0.954499006,-1,-1,-1
10,1,0,396,191,323,0.979795933,-1,-1,-1
10,2,1090,6,99,199,0.974038601,-1,-1,-1
11,0,328,-4,67,151,0.965667248,-1,-1,-1
11,1,0,398,190,321,0.982088089,-1,-1,-1
11,2,1092,5,99,201,0.982091904,-1,-1,-1
12,0,328,-4,67,151,0.964393616,-1,-1,-1
12,1,0,398,190,321,0.982623577,-1,-1,-1
12,2,1092,5,100,201,0.985595703,-1,-1,-1
13,0,328,-4,67,151,0.963877678,-1,-1,-1
13,1,0,398,191,321,0.982167721,-1,-1,-1
13,2,1092,5,101,201,0.985649109,-1,-1,-1
14,0,328,-4,68,150,0.958039761,-1,-1,-1
14,1,0,398,191,321,0.982988834,-1,-1,-1
14,2,1093,6,100,199,0.98659277,-1,-1,-1
15,0,331,-6,68,152,0.9732337,-1,-1,-1
15,1,0,401,192,317,0.97657299,-1,-1,-1
15,2,1095,6,103,199,0.984679937,-1,-1,-1
16,0,331,-5,68,150,0.970214844,-1,-1,-1
16,1,0,402,192,316,0.973786354,-1,-1,-1
16,2,1094,5,106,200,0.988633156,-1,-1,-1
17,0,332,-6,67,151,0.969460487,-1,-1,-1
17,1,0,402,192,316,0.976257086,-1,-1,-1
17,2,1096,4,106,201,0.987844944,-1,-1,-1
18,0,331,-5,68,150,0.968285322,-1,-1,-1
18,1,0,402,191,316,0.979358912,-1,-1,-1
18,2,1097,3,108,203,0.988572359,-1,-1,-1
19,0,331,-5,68,150,0.968927622,-1,-1,-1
19,1,0,402,192,316,0.978124619,-1,-1,-1
19,2,1097,3,109,203,0.988655567,-1,-1,-1
20,0,331,-5,68,150,0.969176292,-1,-1,-1
