seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
PF-01,0.33362466751972025,0.8475478993281352,0.28276288612038647,0.33362466751972025,0.33316098331072697,0.3326262990860657,0.33226001499627056,0.3321019878015479,0.3315017030099664,0.3306992509123197,0.3293402818337298,0.3279625123162875,0.3251352972444615,0.3191175484408677,0.312549245036136,0.3085734738182577,0.3038970637569266,0.2953790031690342,0.2810300778795933,0.23762633585151433,0.1479584682213622,0.04915421777019877,0.2928262332618415,0.4099094761171032,0.40923091731639233,0.4084175084175084,0.40787575728435427,0.40746971736204574,0.40524067764073524,0.4020781459490519,0.3981282528768562,0.39486471036585363,0.38752783964365256,0.3786430622910683,0.3662918202603705,0.3585579733679766,0.3491061555473645,0.33168091686374385,0.30759612378868395,0.252931108258451,0.1459825447144926,0.030476860812950906,0.3448426088883503,0.27153658371597655,0.27123131734143874,0.2708998820162966,0.2706626113313174,0.2706746675943598,0.2711805234812424,0.27199188927772977,0.27243738783810845,0.2723955994577335,0.27278804436721665,0.26894988939379205,0.26669181556721605,0.26555702513007073,0.2645425292352131,0.26305027234646283,0.25675845228552835,0.22324764984035933,0.14996113652647208,0.07927775565301678,0.2502018438105027,0.41699730590252265,0.41650746999755084,0.4159196669115846,0.41552779818760716,0.41523389664462407,0.413617438158217,0.4113152094048494,0.40842517756551555,0.4060249816311536,0.4005878030859662,0.39392603477834925,0.38452118540289004,0.37854518736223364,0.37114866519715894,0.3572373254959589,0.33739897134459956,0.28954200342885134,0.18270879255449424,0.04241978937056086,0.3609265632855098,0.9601849763140086,0.9590570719602978,0.9577035867358448,0.9568012632528762,0.9561245206406497,0.952402436273404,0.9471012858109632,0.9404466501240695,0.9349199187908865,0.9224001804646966,0.9070606812542297,0.8854049176629821,0.8716444845477104,0.8546131288066772,0.8225806451612904,0.7769005188360028,0.666704263478457,0.4207083239341304,0.09767651703135574,0.8310755458463438,0.27740305563933987,0.27715387124841423,0.27691797775034815,0.2767633461507166,0.27677235310649284,0.277335691849472,0.2782433037586234,0.2788532349277116,0.27897961349686856,0.279695402731916,0.2768776326842112,0.27531177974597815,0.27466800779889283,0.27418344952092427,0.2736449180051032,0.26938082954114584,0.24411834003527808,0.17715976084561272,0.0997065027549973,0.2601667932416867,0.9376359844036196,0.9370997171422355,0.9367294417964501,0.9360706757580387,0.9359933640538235,0.9339751287316801,0.9335101930294883,0.9307605860130516,0.9282604017811658,0.9193284152820688,0.9063139485634255,0.8900647519854562,0.880050759492584,0.8693843217909234,0.8496984931171432,0.8156778310002016,0.721681460823886,0.5128761694305696,0.25371265291983064,0.8436223314271392,0.8475478993281352,0.8484494477732605,0.8494656618428725,0.8500954969891706,0.8505381478048835,0.8527395018991277,0.8556968694418919,0.8591131484314058,0.8616510916186025,0.8669216733797196,0.8726520770253289,0.8799484271124006,0.8839827215074476,0.8881256718288515,0.8944163278061666,0.9012165378820791,0.9130900017318138,0.9335316013394369,0.9672813686702608,0.8777086143901505,0.3364966922029651,0.3361099072773451,0.3356673780613863,0.3353622503177876,0.33525109537210224,0.3349104259361235,0.3344763084206265,0.33357201396889496,0.3325649083505855,0.33056854569238797,0.3254940298730103,0.3202321861699021,0.31705730370584434,0.3133442302221787,0.3065475097991076,0.29432981107113276,0.25424313519849523,0.1655270919966015,0.05799091046510446,0.29998661758429374,8513.0,8503.0,8491.0,8483.0,8477.0,8444.0,8397.0,8338.0,8289.0,8178.0,8042.0,7850.0,7728.0,7577.0,7293.0,6888.0,5911.0,3730.0,866.0,7368.315789473684,11902.0,11912.0,11924.0,11932.0,11938.0,11971.0,12018.0,12077.0,12126.0,12237.0,12373.0,12565.0,12687.0,12838.0,13122.0,13527.0,14504.0,16685.0,19549.0,13046.684210526315,353.0,363.0,375.0,383.0,389.0,422.0,469.0,528.0,577.0,688.0,824.0,1016.0,1138.0,1289.0,1573.0,1978.0,2955.0,5136.0,8000.0,1497.6842105263158,0.36904237080578006,0.8664392004520802,0.370903747244673,0.4025961302963507,0.9270245883149109,0.0,0.6521739130434783,0.34782608695652173,0.315271309748501,0.5613879307400703,0.29409090909090907,0.3708263637719022,7121.263788515647,8219,12196,647,38,0,15,8,53.0,2200,0.39725419213824664,0.2848885623316189,0.6559891721182044,5816,14599,3050,4.8708503915666945,0.08545351564152096,834.6420815059125,0.3793827643208693,91,23,2200,8866,20415,91,23
COMBINED,0.33362466751972025,0.8475478993281352,0.28276288612038647,0.33362466751972025,0.33316098331072697,0.3326262990860657,0.33226001499627056,0.3321019878015479,0.3315017030099664,0.3306992509123197,0.3293402818337298,0.3279625123162875,0.3251352972444615,0.3191175484408677,0.312549245036136,0.3085734738182577,0.3038970637569266,0.2953790031690342,0.2810300778795933,0.23762633585151433,0.1479584682213622,0.04915421777019877,0.2928262332618415,0.4099094761171032,0.40923091731639233,0.4084175084175084,0.40787575728435427,0.40746971736204574,0.40524067764073524,0.4020781459490519,0.3981282528768562,0.39486471036585363,0.38752783964365256,0.3786430622910683,0.3662918202603705,0.3585579733679766,0.3491061555473645,0.33168091686374385,0.30759612378868395,0.252931108258451,0.1459825447144926,0.030476860812950906,0.3448426088883503,0.27153658371597655,0.27123131734143874,0.2708998820162966,0.2706626113313174,0.2706746675943598,0.2711805234812424,0.27199188927772977,0.27243738783810845,0.2723955994577335,0.27278804436721665,0.26894988939379205,0.26669181556721605,0.26555702513007073,0.2645425292352131,0.26305027234646283,0.25675845228552835,0.22324764984035933,0.14996113652647208,0.07927775565301678,0.2502018438105027,0.41699730590252265,0.41650746999755084,0.4159196669115846,0.41552779818760716,0.41523389664462407,0.413617438158217,0.4113152094048494,0.40842517756551555,0.4060249816311536,0.4005878030859662,0.39392603477834925,0.38452118540289004,0.37854518736223364,0.37114866519715894,0.3572373254959589,0.33739897134459956,0.28954200342885134,0.18270879255449424,0.04241978937056086,0.3609265632855098,0.9601849763140086,0.9590570719602978,0.9577035867358448,0.9568012632528762,0.9561245206406497,0.952402436273404,0.9471012858109632,0.9404466501240695,0.9349199187908865,0.9224001804646966,0.9070606812542297,0.8854049176629821,0.8716444845477104,0.8546131288066772,0.8225806451612904,0.7769005188360028,0.666704263478457,0.4207083239341304,0.09767651703135574,0.8310755458463438,0.27740305563933987,0.27715387124841423,0.27691797775034815,0.2767633461507166,0.27677235310649284,0.277335691849472,0.2782433037586234,0.2788532349277116,0.27897961349686856,0.279695402731916,0.2768776326842112,0.27531177974597815,0.27466800779889283,0.27418344952092427,0.2736449180051032,0.26938082954114584,0.24411834003527808,0.17715976084561272,0.0997065027549973,0.2601667932416867,0.9376359844036196,0.9370997171422355,0.9367294417964501,0.9360706757580387,0.9359933640538235,0.9339751287316801,0.9335101930294883,0.9307605860130516,0.9282604017811658,0.9193284152820688,0.9063139485634255,0.8900647519854562,0.880050759492584,0.8693843217909234,0.8496984931171432,0.8156778310002016,0.721681460823886,0.5128761694305696,0.25371265291983064,0.8436223314271392,0.8475478993281352,0.8484494477732605,0.8494656618428725,0.8500954969891706,0.8505381478048835,0.8527395018991277,0.8556968694418919,0.8591131484314058,0.8616510916186025,0.8669216733797196,0.8726520770253289,0.8799484271124006,0.8839827215074476,0.8881256718288515,0.8944163278061666,0.9012165378820791,0.9130900017318138,0.9335316013394369,0.9672813686702608,0.8777086143901505,0.3364966922029651,0.3361099072773451,0.3356673780613863,0.3353622503177876,0.33525109537210224,0.3349104259361235,0.3344763084206265,0.33357201396889496,0.3325649083505855,0.33056854569238797,0.3254940298730103,0.3202321861699021,0.31705730370584434,0.3133442302221787,0.3065475097991076,0.29432981107113276,0.25424313519849523,0.1655270919966015,0.05799091046510446,0.29998661758429374,8513.0,8503.0,8491.0,8483.0,8477.0,8444.0,8397.0,8338.0,8289.0,8178.0,8042.0,7850.0,7728.0,7577.0,7293.0,6888.0,5911.0,3730.0,866.0,7368.315789473684,11902.0,11912.0,11924.0,11932.0,11938.0,11971.0,12018.0,12077.0,12126.0,12237.0,12373.0,12565.0,12687.0,12838.0,13122.0,13527.0,14504.0,16685.0,19549.0,13046.684210526315,353.0,363.0,375.0,383.0,389.0,422.0,469.0,528.0,577.0,688.0,824.0,1016.0,1138.0,1289.0,1573.0,1978.0,2955.0,5136.0,8000.0,1497.6842105263158,0.36904237080578006,0.8664392004520802,0.370903747244673,0.4025961302963507,0.9270245883149109,0.0,0.6521739130434783,0.34782608695652173,0.315271309748501,0.5613879307400703,0.29409090909090907,0.3708263637719022,7121.263788515647,8219,12196,647,38,0,15,8,53.0,2200,0.39725419213824664,0.2848885623316189,0.6559891721182044,5816,14599,3050,4.8708503915666945,0.08545351564152096,834.6420815059125,0.3793827643208693,91,23,2200,8866,20415,91,23
