1, 0, 4.979963, 362.579384, 197.510567, 355.763333, 0.503611, -1, -1, -1
2, 0, -0.433464, 371.697092, 177.832603, 343.083501, 0.417455, -1, -1, -1
3, 0, -0.403347, 371.582379, 177.637634, 343.172572, 0.418248, -1, -1, -1
4, 0, -0.452843, 371.239057, 177.932281, 343.832910, 0.423259, -1, -1, -1
5, 0, 1089.712524, 0.293831, 106.393919, 209.852664, 0.417458, -1, -1, -1
6, 0, 1089.772568, 0.476124, 106.659794, 209.622939, 0.403254, -1, -1, -1
15, 0, 1092.827377, 4.992256, 116.001225, 203.207095, 0.406496, -1, -1, -1
16, 0, 1092.810287, 4.968610, 115.993290, 203.186646, 0.410610, -1, -1, -1
18, 0, -0.665779, 375.037708, 176.178741, 338.098755, 0.400454, -1, -1, -1
19, 0, -0.667925, 374.850898, 176.257133, 338.373542, 0.416756, -1, -1, -1
20, 0, -0.737658, 375.614963, 178.136559, 336.535435, 0.501124, -1, -1, -1
21, 0, -0.692911, 375.221214, 177.945957, 337.279930, 0.497354, -1, -1, -1
22, 0, -0.460138, 375.901294, 178.318348, 334.199767, 0.591788, -1, -1, -1
23, 0, 8.060780, 362.706585, 190.345497, 356.256022, 0.479084, -1, -1, -1
24, 0, -1.617422, 371.943383, 180.074635, 340.966895, 0.499043, -1, -1, -1
25, 0, -1.094265, 371.513629, 177.531109, 339.550560, 0.543814, -1, -1, -1
26, 0, -1.065283, 371.450844, 177.942543, 339.547212, 0.565872, -1, -1, -1
27, 0, 7.170057, 361.456118, 192.572403, 354.612129, 0.524915, -1, -1, -1
28, 0, 6.442118, 359.670217, 193.771877, 357.190011, 0.552801, -1, -1, -1
29, 0, 6.633921, 359.644189, 193.308830, 357.407076, 0.559904, -1, -1, -1
30, 0, -0.372229, 372.990260, 175.630856, 333.353176, 0.515727, -1, -1, -1
31, 0, -0.232744, 371.935530, 173.844624, 336.846592, 0.436422, -1, -1, -1
32, 0, -0.306015, 371.619072, 174.279137, 337.397518, 0.449244, -1, -1, -1
33, 0, 0.042048, 372.011576, 172.719212, 336.591825, 0.409790, -1, -1, -1
35, 0, 4.613552, 357.166879, 198.267899, 362.762632, 0.502728, -1, -1, -1
36, 0, 4.675913, 356.576107, 198.120708, 363.738484, 0.529168, -1, -1, -1
37, 0, 4.663095, 356.558146, 198.124866, 363.540945, 0.536239, -1, -1, -1
38, 0, 4.589596, 356.415217, 198.297043, 363.689218, 0.548625, -1, -1, -1
